impression_id,campaign_id,customer_id,channel_id,impression_date,device_type
182345,39,2649,6,2024-12-08,Tablet
182346,19,3800,4,2025-05-25,Mobile
182347,33,2314,3,2026-02-12,Tablet
182348,53,3897,3,2026-05-18,Desktop
182349,23,63,1,2026-01-04,Tablet
182350,51,4366,6,2025-10-05,Tablet
182351,16,4706,6,2025-01-26,Mobile
182352,10,5299,1,2026-01-06,Mobile
182353,45,3007,4,2026-05-16,Desktop
182354,41,1724,3,2026-01-27,Tablet
182355,2,4388,1,2024-10-30,Tablet
182356,16,5725,6,2025-03-02,Mobile
182357,1,4637,6,2025-04-29,Tablet
182358,14,5511,2,2024-11-27,Mobile
182359,16,704,6,2025-01-16,Tablet
182360,47,5578,3,2024-10-30,Tablet
182361,6,4269,5,2025-03-09,Mobile
182362,4,4951,1,2025-01-29,Mobile
182363,2,2556,1,2024-11-11,Mobile
182364,29,3409,1,2025-05-15,Desktop
182365,33,3667,3,2026-03-09,Mobile
182366,9,3112,2,2024-09-06,Desktop
182367,43,562,2,2026-01-13,Tablet
182368,47,1409,3,2024-10-27,Desktop
182369,6,826,5,2025-02-24,Tablet
182370,60,4986,5,2025-04-27,Mobile
182371,36,2244,5,2025-04-15,Tablet
182372,19,1736,4,2025-04-07,Desktop
182373,17,1318,2,2024-12-29,Mobile
182374,9,4223,2,2024-09-10,Mobile
182375,1,3117,6,2025-04-13,Desktop
182376,55,3551,3,2025-08-04,Tablet
182377,39,4549,6,2024-11-27,Tablet
182378,52,5832,1,2025-02-09,Tablet
182379,48,4454,2,2026-02-10,Mobile
182380,37,5837,5,2025-01-21,Desktop
182381,13,4197,4,2024-09-15,Mobile
182382,30,4064,6,2024-11-19,Mobile
182383,16,858,6,2025-02-11,Tablet
182384,38,541,2,2025-11-09,Tablet
182385,41,151,3,2026-02-20,Mobile
182386,47,4171,3,2024-10-06,Mobile
182387,8,3888,2,2025-07-23,Desktop
182388,40,3785,5,2026-03-03,Tablet
182389,41,3743,3,2026-02-10,Desktop
182390,14,4135,2,2024-12-11,Mobile
182391,48,5029,2,2026-02-12,Desktop
182392,7,4364,5,2026-05-28,Tablet
182393,49,3589,5,2025-10-23,Tablet
182394,19,1316,4,2025-04-17,Tablet
182395,31,4621,4,2025-01-19,Tablet
182396,31,1513,4,2025-01-26,Tablet
182397,57,4087,2,2024-10-18,Tablet
182398,24,799,6,2025-10-23,Desktop
182399,33,3063,3,2026-02-14,Tablet
182400,47,3793,3,2024-10-08,Desktop
182401,7,4912,5,2026-05-17,Mobile
182402,54,4227,1,2025-09-19,Tablet
182403,34,4855,3,2025-06-19,Desktop
182404,57,5148,2,2024-11-12,Mobile
182405,31,5295,4,2025-01-29,Desktop
182406,21,5325,3,2026-01-12,Mobile
182407,31,1600,4,2025-01-28,Desktop
182408,21,4866,3,2026-01-12,Tablet
182409,3,110,4,2025-12-15,Mobile
182410,30,5641,6,2024-11-27,Desktop
182411,53,1113,3,2026-05-18,Mobile
182412,28,5343,6,2025-05-13,Mobile
182413,15,4843,6,2026-05-04,Desktop
182414,51,2347,6,2025-09-13,Mobile
182415,18,5801,4,2025-04-25,Tablet
182416,19,546,4,2025-05-06,Desktop
182417,25,1756,3,2024-12-03,Desktop
182418,21,1537,3,2026-01-19,Mobile
182419,1,53,6,2025-05-06,Tablet
182420,41,984,3,2026-01-24,Desktop
182421,1,4783,6,2025-04-28,Tablet
182422,21,5008,3,2026-01-22,Tablet
182423,49,4483,5,2025-08-31,Desktop
182424,7,3285,5,2026-05-20,Desktop
182425,18,3791,4,2025-04-15,Tablet
182426,52,3481,1,2025-04-02,Mobile
182427,26,1530,3,2025-10-27,Tablet
182428,13,2316,4,2024-09-07,Mobile
182429,55,4928,3,2025-07-24,Desktop
182430,30,543,6,2024-11-15,Tablet
182431,12,228,1,2024-08-03,Mobile
182432,50,4134,1,2025-04-29,Mobile
182433,55,5047,3,2025-08-10,Tablet
182434,31,3690,4,2025-01-22,Mobile
182435,6,4583,5,2025-02-19,Desktop
182436,6,5871,5,2025-01-25,Tablet
182437,60,3780,5,2025-04-17,Tablet
182438,27,2691,2,2024-10-31,Tablet
182439,43,5960,2,2026-01-26,Tablet
182440,19,3768,4,2025-05-19,Mobile
182441,31,1063,4,2025-01-27,Mobile
182442,56,4117,5,2024-12-20,Desktop
182443,59,4471,5,2026-04-20,Tablet
182444,46,70,4,2025-02-06,Desktop
182445,29,2623,1,2025-04-27,Mobile
182446,54,5707,1,2025-09-23,Tablet
182447,54,4917,1,2025-09-09,Desktop
182448,18,1229,4,2025-03-16,Desktop
182449,24,1835,6,2025-10-22,Mobile
182450,21,3956,3,2026-01-12,Mobile
182451,43,5518,2,2026-01-20,Mobile
182452,48,5306,2,2026-02-05,Desktop
182453,13,1471,4,2024-09-02,Desktop
182454,32,4095,3,2024-10-08,Tablet
182455,18,3376,4,2025-04-19,Desktop
182456,60,2262,5,2025-04-11,Tablet
182457,4,1814,1,2025-01-20,Tablet
182458,37,3000,5,2025-01-14,Tablet
182459,7,3404,5,2026-05-30,Tablet
182460,60,5441,5,2025-04-28,Desktop
182461,58,4505,1,2025-05-13,Tablet
182462,10,349,1,2025-12-22,Desktop
182463,45,1061,4,2026-04-02,Desktop
182464,53,1441,3,2026-05-19,Desktop
182465,16,1237,6,2025-02-18,Mobile
182466,19,1786,4,2025-05-28,Mobile
182467,36,2452,5,2025-05-14,Tablet
182468,22,110,5,2024-10-16,Tablet
182469,12,393,1,2024-07-31,Desktop
182470,41,3965,3,2026-02-18,Mobile
182471,12,3595,1,2024-07-28,Desktop
182472,4,5292,1,2024-12-25,Tablet
182473,51,5756,6,2025-09-13,Tablet
182474,45,4396,4,2026-05-09,Desktop
182475,7,2374,5,2026-05-22,Tablet
182476,50,4476,1,2025-04-24,Desktop
182477,32,3462,3,2024-10-25,Tablet
182478,2,5682,1,2024-11-06,Desktop
182479,33,5472,3,2026-01-29,Mobile
182480,56,5055,5,2024-12-15,Desktop
182481,48,3895,2,2026-02-01,Mobile
182482,45,1027,4,2026-05-31,Mobile
182483,3,4636,4,2025-12-02,Desktop
182484,1,5314,6,2025-04-14,Tablet
182485,12,4514,1,2024-07-22,Desktop
182486,10,3504,1,2025-12-23,Desktop
182487,57,4478,2,2024-10-14,Mobile
182488,43,2207,2,2026-01-24,Tablet
182489,48,831,2,2026-01-24,Tablet
182490,47,2049,3,2024-10-06,Mobile
182491,44,5190,1,2024-12-25,Tablet
182492,9,5424,2,2024-08-30,Mobile
182493,51,1195,6,2025-09-20,Tablet
182494,44,511,1,2025-01-06,Desktop
182495,29,571,1,2025-04-09,Mobile
182496,42,3276,2,2024-12-22,Mobile
182497,44,1620,1,2024-12-14,Tablet
182498,21,2598,3,2026-01-15,Tablet
182499,3,3275,4,2025-12-06,Mobile
182500,49,332,5,2025-08-29,Desktop
182501,22,4754,5,2024-10-21,Mobile
182502,56,1074,5,2024-12-14,Tablet
182503,3,2732,4,2025-12-07,Tablet
182504,19,5260,4,2025-06-01,Tablet
182505,5,4949,1,2024-11-09,Mobile
182506,20,5375,6,2025-05-08,Tablet
182507,50,4275,1,2025-04-24,Desktop
182508,13,1430,4,2024-08-27,Tablet
182509,41,2388,3,2026-02-09,Mobile
182510,12,591,1,2024-08-03,Desktop
182511,56,2246,5,2024-12-22,Mobile
182512,15,33,6,2026-05-19,Mobile
182513,28,3255,6,2025-04-23,Tablet
182514,59,302,5,2026-05-09,Mobile
182515,33,644,3,2026-03-21,Mobile
182516,10,3486,1,2025-11-26,Tablet
182517,35,383,6,2025-05-15,Mobile
182518,11,4148,3,2024-08-31,Desktop
182519,49,4039,5,2025-09-07,Desktop
182520,51,5531,6,2025-10-01,Tablet
182521,60,2832,5,2025-04-26,Mobile
182522,29,5959,1,2025-04-24,Mobile
182523,54,5566,1,2025-09-22,Tablet
182524,9,2618,2,2024-08-28,Tablet
182525,58,1905,1,2025-05-21,Mobile
182526,58,2939,1,2025-05-18,Desktop
182527,14,2850,2,2024-11-20,Desktop
182528,52,961,1,2025-03-13,Mobile
182529,24,4827,6,2025-10-13,Tablet
182530,53,561,3,2026-05-15,Mobile
182531,11,682,3,2024-08-14,Tablet
182532,26,3461,3,2025-11-05,Tablet
182533,12,1394,1,2024-08-03,Tablet
182534,18,5347,4,2025-03-24,Tablet
182535,10,5991,1,2025-12-31,Tablet
182536,23,928,1,2026-01-13,Desktop
182537,10,5652,1,2025-12-24,Desktop
182538,1,4745,6,2025-05-02,Tablet
182539,40,2280,5,2026-03-02,Desktop
182540,24,3194,6,2025-11-02,Desktop
182541,37,2356,5,2025-01-07,Desktop
182542,27,3086,2,2024-10-22,Tablet
182543,22,3090,5,2024-10-16,Tablet
182544,48,4569,2,2026-02-11,Mobile
182545,27,3970,2,2024-11-01,Tablet
182546,49,453,5,2025-10-05,Mobile
182547,56,1798,5,2024-12-16,Desktop
182548,40,493,5,2026-03-03,Tablet
182549,27,2594,2,2024-10-24,Desktop
182550,59,2914,5,2026-04-21,Tablet
182551,29,2150,1,2025-05-16,Tablet
182552,8,1071,2,2025-07-20,Tablet
182553,8,2220,2,2025-07-21,Tablet
182554,26,4147,3,2025-10-28,Tablet
182555,48,726,2,2026-02-07,Mobile
182556,9,3144,2,2024-09-06,Mobile
182557,49,4200,5,2025-09-22,Tablet
182558,54,1237,1,2025-09-12,Tablet
182559,29,5564,1,2025-05-04,Tablet
182560,45,804,4,2026-04-12,Tablet
182561,38,947,2,2025-11-11,Tablet
182562,17,739,2,2025-01-08,Tablet
182563,33,4814,3,2026-03-01,Desktop
182564,1,559,6,2025-04-21,Tablet
182565,57,3039,2,2024-10-15,Tablet
182566,1,5370,6,2025-04-29,Tablet
182567,21,3405,3,2026-01-16,Desktop
182568,30,2192,6,2024-11-29,Desktop
182569,41,2743,3,2026-02-21,Mobile
182570,33,162,3,2026-02-21,Mobile
182571,37,3013,5,2025-01-25,Tablet
182572,17,5446,2,2024-12-01,Tablet
182573,45,5282,4,2026-04-04,Desktop
182574,50,398,1,2025-03-22,Tablet
182575,52,2950,1,2025-03-01,Mobile
182576,51,581,6,2025-09-27,Desktop
182577,42,3517,2,2024-12-25,Desktop
182578,44,2758,1,2024-12-04,Tablet
182579,2,4043,1,2024-11-25,Mobile
182580,5,3043,1,2024-11-15,Mobile
182581,36,2660,5,2025-04-28,Mobile
182582,5,2150,1,2024-11-01,Desktop
182583,27,382,2,2024-10-27,Mobile
182584,17,4140,2,2025-01-08,Tablet
182585,30,1046,6,2024-12-02,Tablet
182586,8,4924,2,2025-07-22,Desktop
182587,55,1949,3,2025-07-26,Desktop
182588,51,4103,6,2025-09-21,Mobile
182589,24,5888,6,2025-10-28,Mobile
182590,42,2726,2,2024-12-12,Mobile
182591,2,4645,1,2024-10-27,Desktop
182592,58,4769,1,2025-05-12,Mobile
182593,13,201,4,2024-09-09,Tablet
182594,23,3226,1,2026-01-15,Desktop
182595,50,1956,1,2025-03-10,Desktop
182596,43,2710,2,2026-01-10,Desktop
182597,50,1809,1,2025-03-10,Mobile
182598,58,3250,1,2025-05-07,Mobile
182599,39,5455,6,2024-12-06,Desktop
182600,20,299,6,2025-04-17,Desktop
182601,27,1295,2,2024-10-23,Desktop
182602,48,5405,2,2026-02-01,Desktop
182603,19,419,4,2025-05-15,Mobile
182604,53,2220,3,2026-05-08,Mobile
182605,58,1524,1,2025-05-11,Tablet
182606,47,1046,3,2024-09-30,Desktop
182607,11,1650,3,2024-08-29,Tablet
182608,17,3481,2,2024-12-28,Desktop
182609,14,5827,2,2024-12-13,Tablet
182610,3,2507,4,2025-12-03,Tablet
182611,21,2706,3,2026-01-20,Mobile
182612,29,2404,1,2025-05-07,Tablet
182613,45,5758,4,2026-05-03,Desktop
182614,42,776,2,2025-01-07,Mobile
182615,48,1838,2,2026-01-23,Mobile
182616,54,180,1,2025-09-25,Desktop
182617,26,2082,3,2025-11-06,Mobile
182618,14,1678,2,2024-12-01,Desktop
182619,15,1471,6,2026-05-02,Mobile
182620,22,1349,5,2024-10-13,Tablet
182621,42,2019,2,2025-01-01,Desktop
182622,3,1529,4,2025-12-15,Mobile
182623,12,364,1,2024-07-22,Mobile
182624,45,1602,4,2026-05-07,Mobile
182625,20,5871,6,2025-05-14,Desktop
182626,16,5690,6,2025-01-28,Desktop
182627,53,4291,3,2026-05-07,Desktop
182628,55,1140,3,2025-07-13,Mobile
182629,29,3442,1,2025-04-13,Tablet
182630,24,5055,6,2025-11-07,Desktop
182631,56,648,5,2024-12-15,Desktop
182632,36,3180,5,2025-04-15,Desktop
182633,46,1847,4,2025-02-01,Tablet
182634,51,2414,6,2025-09-12,Desktop
182635,48,3255,2,2026-02-08,Tablet
182636,29,2895,1,2025-05-24,Desktop
182637,59,5552,5,2026-05-05,Tablet
182638,36,3194,5,2025-03-19,Desktop
182639,12,4089,1,2024-07-29,Desktop
182640,37,3340,5,2025-01-14,Mobile
182641,37,2437,5,2025-01-07,Desktop
182642,28,1236,6,2025-05-03,Desktop
182643,2,472,1,2024-11-18,Tablet
182644,52,4065,1,2025-03-25,Desktop
182645,9,594,2,2024-09-10,Tablet
182646,53,488,3,2026-05-05,Tablet
182647,28,5533,6,2025-05-07,Desktop
182648,33,5835,3,2026-02-12,Mobile
182649,31,3598,4,2025-01-24,Desktop
182650,15,190,6,2026-05-10,Desktop
182651,48,4585,2,2026-02-08,Mobile
182652,33,3089,3,2026-02-22,Tablet
182653,51,4671,6,2025-10-02,Tablet
182654,49,2503,5,2025-09-20,Desktop
182655,47,4483,3,2024-10-18,Tablet
182656,55,4793,3,2025-08-08,Desktop
182657,48,3280,2,2026-02-06,Desktop
182658,1,5829,6,2025-03-27,Desktop
182659,9,1849,2,2024-09-03,Mobile
182660,2,5703,1,2024-11-07,Desktop
182661,19,257,4,2025-05-21,Tablet
182662,24,4848,6,2025-10-03,Desktop
182663,54,3358,1,2025-09-14,Desktop
182664,23,2079,1,2025-12-31,Desktop
182665,56,441,5,2024-12-10,Desktop
182666,57,4147,2,2024-10-07,Desktop
182667,5,4048,1,2024-11-03,Tablet
182668,25,4362,3,2024-12-11,Mobile
182669,37,4464,5,2025-01-01,Tablet
182670,4,697,1,2025-01-29,Mobile
182671,46,5179,4,2024-12-27,Tablet
182672,42,876,2,2024-12-13,Tablet
182673,57,3386,2,2024-10-17,Mobile
182674,26,4800,3,2025-11-02,Mobile
182675,6,5999,5,2025-02-26,Desktop
182676,38,1150,2,2025-11-15,Tablet
182677,11,1747,3,2024-09-15,Mobile
182678,21,1786,3,2026-01-09,Mobile
182679,39,4272,6,2024-12-05,Tablet
182680,51,3060,6,2025-09-01,Tablet
182681,43,2382,2,2026-01-20,Tablet
182682,56,5709,5,2024-12-10,Mobile
182683,6,3441,5,2025-02-15,Tablet
182684,39,5030,6,2024-12-22,Mobile
182685,43,5809,2,2026-01-21,Mobile
182686,55,3030,3,2025-08-22,Desktop
182687,59,5455,5,2026-05-05,Tablet
182688,29,4811,1,2025-05-07,Mobile
182689,23,5988,1,2026-01-11,Mobile
182690,15,2726,6,2026-05-09,Mobile
182691,34,137,3,2025-06-19,Desktop
182692,53,638,3,2026-05-25,Tablet
182693,13,4513,4,2024-09-16,Mobile
182694,25,4899,3,2024-12-18,Tablet
182695,15,2177,6,2026-04-16,Tablet
182696,52,679,1,2025-02-21,Mobile
182697,58,4262,1,2025-05-14,Tablet
182698,22,3803,5,2024-10-12,Desktop
182699,2,320,1,2024-10-31,Desktop
182700,57,3285,2,2024-10-11,Mobile
182701,59,1500,5,2026-04-25,Mobile
182702,22,681,5,2024-10-06,Desktop
182703,2,1088,1,2024-10-31,Desktop
182704,54,1261,1,2025-09-10,Mobile
182705,46,959,4,2025-01-23,Tablet
182706,54,1092,1,2025-09-04,Mobile
182707,9,3230,2,2024-08-31,Mobile
182708,36,262,5,2025-04-29,Tablet
182709,19,1797,4,2025-04-21,Mobile
182710,45,634,4,2026-04-04,Desktop
182711,1,3720,6,2025-04-14,Desktop
182712,52,5716,1,2025-03-11,Tablet
182713,52,257,1,2025-04-08,Mobile
182714,45,5420,4,2026-05-06,Mobile
182715,2,4604,1,2024-11-15,Desktop
182716,10,3267,1,2025-12-13,Mobile
182717,17,5726,2,2024-12-24,Tablet
182718,39,1333,6,2024-12-10,Desktop
182719,23,257,1,2026-01-12,Mobile
182720,31,4717,4,2025-01-25,Desktop
182721,12,729,1,2024-07-22,Mobile
182722,49,5013,5,2025-10-13,Desktop
182723,58,5546,1,2025-05-14,Mobile
182724,50,1506,1,2025-03-26,Tablet
182725,52,5207,1,2025-04-08,Mobile
182726,57,3197,2,2024-10-22,Tablet
182727,56,2102,5,2024-12-16,Tablet
182728,18,1686,4,2025-04-22,Desktop
182729,60,4727,5,2025-04-13,Tablet
182730,25,3965,3,2025-01-03,Mobile
182731,29,5074,1,2025-05-15,Tablet
182732,30,3668,6,2024-11-13,Desktop
182733,60,2157,5,2025-04-07,Mobile
182734,14,2182,2,2024-11-15,Desktop
182735,35,5517,6,2025-05-19,Desktop
182736,24,3999,6,2025-11-02,Mobile
182737,11,5067,3,2024-09-21,Tablet
182738,13,4582,4,2024-09-06,Desktop
182739,26,1221,3,2025-11-01,Mobile
182740,34,2748,3,2025-06-20,Desktop
182741,47,493,3,2024-10-17,Mobile
182742,11,5035,3,2024-09-22,Desktop
182743,53,3351,3,2026-05-19,Desktop
182744,38,5519,2,2025-11-09,Mobile
182745,59,1007,5,2026-05-07,Desktop
182746,45,5576,4,2026-04-26,Desktop
182747,4,5366,1,2025-01-25,Mobile
182748,43,964,2,2026-01-13,Desktop
182749,49,4585,5,2025-09-22,Tablet
182750,35,2844,6,2025-05-22,Tablet
182751,34,1603,3,2025-06-10,Desktop
182752,24,5564,6,2025-10-13,Mobile
182753,13,4794,4,2024-09-07,Tablet
182754,12,981,1,2024-08-01,Mobile
182755,33,5735,3,2026-03-17,Mobile
182756,47,3164,3,2024-10-04,Tablet
182757,29,3289,1,2025-04-08,Desktop
182758,9,4010,2,2024-09-11,Mobile
182759,59,2552,5,2026-04-23,Mobile
182760,15,2227,6,2026-04-16,Desktop
182761,52,4571,1,2025-02-22,Tablet
182762,9,2951,2,2024-08-29,Mobile
182763,45,3459,4,2026-04-27,Desktop
182764,29,2156,1,2025-05-04,Tablet
182765,51,3554,6,2025-08-28,Tablet
182766,52,3955,1,2025-04-01,Desktop
182767,14,1510,2,2024-11-17,Desktop
182768,11,5566,3,2024-08-24,Mobile
182769,30,3067,6,2024-11-24,Tablet
182770,13,2233,4,2024-09-12,Tablet
182771,1,4190,6,2025-03-23,Desktop
182772,57,5658,2,2024-10-24,Tablet
182773,5,3269,1,2024-10-29,Desktop
182774,38,1999,2,2025-11-09,Tablet
182775,53,3973,3,2026-05-21,Mobile
182776,53,5565,3,2026-05-09,Tablet
182777,34,1082,3,2025-06-11,Desktop
182778,33,3202,3,2026-02-05,Desktop
182779,26,1340,3,2025-11-04,Tablet
182780,21,3194,3,2026-01-14,Desktop
182781,39,4677,6,2024-12-23,Tablet
182782,60,4839,5,2025-04-26,Desktop
182783,12,216,1,2024-07-22,Mobile
182784,33,1814,3,2026-02-13,Desktop
182785,38,1227,2,2025-11-21,Desktop
182786,42,1743,2,2025-01-23,Mobile
182787,9,2796,2,2024-09-01,Desktop
182788,34,403,3,2025-06-13,Mobile
182789,31,2954,4,2025-01-28,Tablet
182790,52,4410,1,2025-03-13,Tablet
182791,28,2989,6,2025-04-24,Tablet
182792,14,3899,2,2024-12-14,Desktop
182793,39,4679,6,2024-12-13,Mobile
182794,27,5614,2,2024-10-25,Tablet
182795,30,5067,6,2024-11-22,Desktop
182796,54,5108,1,2025-09-06,Desktop
182797,38,1877,2,2025-11-14,Desktop
182798,27,2158,2,2024-11-01,Desktop
182799,49,1728,5,2025-10-04,Desktop
182800,48,5143,2,2026-02-05,Tablet
182801,22,2325,5,2024-11-02,Tablet
182802,58,56,1,2025-05-03,Desktop
182803,24,537,6,2025-10-09,Mobile
182804,52,749,1,2025-02-15,Tablet
182805,10,338,1,2026-01-21,Mobile
182806,2,3516,1,2024-11-20,Tablet
182807,30,466,6,2024-11-12,Tablet
182808,52,3910,1,2025-03-29,Tablet
182809,13,1514,4,2024-08-30,Mobile
182810,6,4677,5,2025-01-28,Tablet
182811,27,3688,2,2024-10-20,Tablet
182812,25,5443,3,2024-12-03,Mobile
182813,18,2804,4,2025-04-27,Mobile
182814,28,2356,6,2025-04-18,Tablet
182815,35,1979,6,2025-06-03,Tablet
182816,30,1091,6,2024-11-20,Desktop
182817,20,2019,6,2025-05-10,Mobile
182818,34,55,3,2025-06-10,Mobile
182819,43,5513,2,2026-01-12,Tablet
182820,12,5849,1,2024-07-21,Desktop
182821,58,5453,1,2025-05-12,Desktop
182822,48,398,2,2026-01-26,Desktop
182823,32,843,3,2024-10-07,Mobile
182824,50,4983,1,2025-04-10,Mobile
182825,51,2996,6,2025-08-26,Desktop
182826,34,342,3,2025-06-29,Desktop
182827,21,1963,3,2026-01-19,Mobile
182828,25,2199,3,2024-11-27,Mobile
182829,8,3843,2,2025-07-31,Tablet
182830,28,375,6,2025-04-19,Tablet
182831,13,5458,4,2024-09-13,Tablet
182832,50,517,1,2025-03-09,Desktop
182833,23,2290,1,2026-01-13,Mobile
182834,55,225,3,2025-08-21,Mobile
182835,57,3574,2,2024-10-11,Desktop
182836,26,5433,3,2025-11-04,Mobile
182837,27,5288,2,2024-10-21,Tablet
182838,32,2758,3,2024-09-30,Tablet
182839,55,1297,3,2025-08-11,Mobile
182840,8,1229,2,2025-07-18,Desktop
182841,46,814,4,2025-01-28,Mobile
182842,2,3320,1,2024-11-23,Tablet
182843,38,1220,2,2025-11-22,Mobile
182844,57,2820,2,2024-11-16,Mobile
182845,46,5845,4,2025-01-25,Desktop
182846,13,793,4,2024-09-05,Desktop
182847,42,2026,2,2025-01-17,Tablet
182848,8,4666,2,2025-07-25,Tablet
182849,25,2378,3,2024-12-15,Tablet
182850,19,3382,4,2025-04-24,Tablet
182851,57,201,2,2024-11-01,Tablet
182852,33,599,3,2026-02-05,Desktop
182853,30,3269,6,2024-11-23,Tablet
182854,47,378,3,2024-10-12,Desktop
182855,59,5231,5,2026-05-08,Mobile
182856,36,5084,5,2025-05-09,Desktop
182857,3,13,4,2025-12-16,Tablet
182858,14,378,2,2024-12-07,Desktop
182859,28,4717,6,2025-05-10,Tablet
182860,48,4202,2,2026-02-07,Desktop
182861,47,505,3,2024-10-15,Desktop
182862,53,1243,3,2026-05-07,Desktop
182863,59,1639,5,2026-05-09,Mobile
182864,57,3397,2,2024-11-17,Tablet
182865,33,1892,3,2026-01-31,Desktop
182866,43,1321,2,2026-01-25,Desktop
182867,21,1810,3,2026-01-10,Tablet
182868,57,5844,2,2024-11-04,Desktop
182869,8,2294,2,2025-08-05,Desktop
182870,30,4316,6,2024-11-23,Desktop
182871,34,2584,3,2025-06-25,Mobile
182872,45,524,4,2026-05-10,Desktop
182873,1,707,6,2025-05-01,Tablet
182874,17,2714,2,2024-11-28,Tablet
182875,46,4949,4,2025-01-07,Desktop
182876,34,1616,3,2025-06-20,Mobile
182877,45,3239,4,2026-04-21,Mobile
182878,16,3890,6,2025-02-15,Desktop
182879,53,5629,3,2026-05-07,Mobile
182880,21,2806,3,2026-01-09,Desktop
182881,50,2024,1,2025-03-14,Mobile
182882,44,3604,1,2024-12-08,Mobile
182883,50,1791,1,2025-03-29,Desktop
182884,35,2279,6,2025-06-03,Tablet
182885,59,2424,5,2026-05-09,Mobile
182886,37,2565,5,2025-01-04,Tablet
182887,26,804,3,2025-10-31,Tablet
182888,57,621,2,2024-10-09,Mobile
182889,6,2495,5,2025-02-08,Tablet
182890,38,461,2,2025-11-15,Mobile
182891,8,2747,2,2025-07-31,Mobile
182892,38,5697,2,2025-11-14,Desktop
182893,18,3490,4,2025-04-02,Desktop
182894,8,68,2,2025-08-06,Tablet
182895,50,2945,1,2025-04-28,Tablet
182896,59,643,5,2026-04-19,Tablet
182897,13,2822,4,2024-09-04,Desktop
182898,25,5854,3,2024-12-24,Desktop
182899,21,5715,3,2026-01-11,Mobile
182900,14,2573,2,2024-11-17,Desktop
182901,57,5572,2,2024-10-30,Tablet
182902,34,374,3,2025-06-22,Tablet
182903,31,924,4,2025-01-16,Mobile
182904,59,1141,5,2026-05-01,Desktop
182905,19,312,4,2025-05-26,Mobile
182906,6,3675,5,2025-03-08,Mobile
182907,51,3474,6,2025-09-25,Mobile
182908,22,3484,5,2024-10-12,Desktop
182909,26,1592,3,2025-11-01,Mobile
182910,4,3924,1,2025-01-09,Desktop
182911,53,279,3,2026-05-15,Desktop
182912,10,1389,1,2026-01-04,Desktop
182913,45,5724,4,2026-04-23,Desktop
182914,1,97,6,2025-03-31,Mobile
182915,32,741,3,2024-10-04,Desktop
182916,23,5835,1,2026-01-02,Desktop
182917,51,4862,6,2025-08-28,Desktop
182918,54,4291,1,2025-09-11,Tablet
182919,44,5760,1,2024-12-06,Desktop
182920,23,1062,1,2026-01-15,Desktop
182921,21,2796,3,2026-01-17,Mobile
182922,50,1046,1,2025-04-13,Mobile
182923,45,4455,4,2026-04-25,Mobile
182924,13,5115,4,2024-09-16,Tablet
182925,13,5200,4,2024-09-04,Tablet
182926,5,2604,1,2024-11-16,Desktop
182927,16,4762,6,2025-01-31,Desktop
182928,42,5761,2,2025-01-21,Tablet
182929,54,3701,1,2025-09-15,Mobile
182930,51,5130,6,2025-10-10,Mobile
182931,58,4675,1,2025-05-21,Mobile
182932,24,1928,6,2025-10-14,Desktop
182933,41,5520,3,2026-02-08,Tablet
182934,35,5076,6,2025-05-27,Tablet
182935,49,1459,5,2025-09-10,Mobile
182936,42,433,2,2025-01-23,Mobile
182937,26,3058,3,2025-10-25,Tablet
182938,60,1208,5,2025-04-15,Mobile
182939,36,2961,5,2025-04-17,Tablet
182940,51,5289,6,2025-09-17,Desktop
182941,30,410,6,2024-11-29,Mobile
182942,10,856,1,2025-12-28,Mobile
182943,44,1031,1,2024-12-24,Desktop
182944,10,5045,1,2025-12-06,Tablet
182945,28,510,6,2025-05-09,Mobile
182946,40,1871,5,2026-02-28,Tablet
182947,30,228,6,2024-11-25,Desktop
182948,21,4651,3,2026-01-16,Tablet
182949,58,3837,1,2025-06-01,Mobile
182950,17,1102,2,2024-11-28,Tablet
182951,13,1400,4,2024-08-31,Tablet
182952,33,694,3,2026-02-14,Tablet
182953,26,3080,3,2025-11-03,Desktop
182954,23,576,1,2026-01-15,Desktop
182955,17,1002,2,2024-12-08,Desktop
182956,49,2990,5,2025-09-02,Mobile
182957,24,4414,6,2025-10-25,Desktop
182958,52,1695,1,2025-03-13,Tablet
182959,50,1354,1,2025-04-24,Desktop
182960,11,4537,3,2024-09-09,Mobile
182961,14,1534,2,2024-12-10,Mobile
182962,56,4155,5,2024-12-14,Tablet
182963,10,3096,1,2026-01-18,Mobile
182964,40,3040,5,2026-03-02,Desktop
182965,19,2912,4,2025-04-30,Desktop
182966,29,463,1,2025-04-16,Tablet
182967,44,5812,1,2024-12-29,Mobile
182968,57,2822,2,2024-10-22,Mobile
182969,29,2547,1,2025-05-07,Tablet
182970,14,546,2,2024-12-06,Tablet
182971,19,2502,4,2025-05-05,Mobile
182972,48,4486,2,2026-01-31,Mobile
182973,44,1249,1,2025-01-03,Mobile
182974,24,4020,6,2025-11-11,Mobile
182975,15,4502,6,2026-05-06,Desktop
182976,39,3731,6,2024-11-30,Desktop
182977,41,5865,3,2026-02-04,Tablet
182978,25,2656,3,2024-12-11,Mobile
182979,47,1849,3,2024-10-31,Desktop
182980,14,211,2,2024-12-10,Tablet
182981,32,1495,3,2024-11-06,Desktop
182982,27,4238,2,2024-10-20,Tablet
182983,15,1839,6,2026-05-07,Desktop
182984,13,1854,4,2024-09-12,Mobile
