click_id,impression_id,campaign_id,customer_id,channel_id,click_date,device_type
11461,164684,35,2808,6,2025-06-06,Desktop
11462,164688,20,1586,6,2025-04-27,Mobile
11463,164690,53,3538,3,2026-05-09,Desktop
11464,164692,33,861,3,2026-03-06,Mobile
11465,164696,19,600,4,2025-04-02,Desktop
11466,164702,19,3087,4,2025-04-17,Mobile
11467,164737,40,3092,5,2026-03-08,Tablet
11468,164743,40,1577,5,2026-02-23,Desktop
11469,164744,19,2178,4,2025-04-22,Desktop
11470,164769,15,4507,6,2026-05-25,Desktop
11471,164771,11,3766,3,2024-09-06,Desktop
11472,164824,60,972,5,2025-04-27,Tablet
11473,164831,21,5933,3,2026-01-14,Desktop
11474,164834,33,5018,3,2026-03-08,Tablet
11475,164863,17,2708,2,2024-11-29,Tablet
11476,164870,53,2593,3,2026-05-07,Desktop
11477,164871,30,1020,6,2024-12-03,Desktop
11478,164886,26,5830,3,2025-10-29,Desktop
11479,164897,60,5646,5,2025-04-26,Tablet
11480,164898,53,4771,3,2026-05-07,Mobile
11481,164915,20,3300,6,2025-04-29,Desktop
11482,164931,29,1635,1,2025-04-19,Mobile
11483,164937,5,5846,1,2024-10-30,Mobile
11484,164941,6,4761,5,2025-02-04,Tablet
11485,164973,43,5300,2,2026-01-18,Mobile
11486,164979,9,2261,2,2024-08-27,Tablet
11487,164987,30,1909,6,2024-11-14,Desktop
11488,164997,41,3715,3,2026-01-24,Mobile
11489,165030,20,3125,6,2025-05-03,Mobile
11490,165037,32,159,3,2024-10-04,Tablet
11491,165054,18,2449,4,2025-05-01,Desktop
11492,165069,28,1188,6,2025-04-27,Mobile
11493,165083,40,4223,5,2026-02-28,Desktop
11494,165094,15,3305,6,2026-05-14,Tablet
11495,165136,32,2126,3,2024-09-17,Tablet
11496,165145,17,5579,2,2025-01-01,Mobile
11497,165152,37,2607,5,2025-01-26,Tablet
11498,165171,55,5994,3,2025-07-19,Mobile
11499,165178,10,2371,1,2026-01-16,Tablet
11500,165190,29,4304,1,2025-04-13,Mobile
11501,165199,18,1377,4,2025-03-19,Desktop
11502,165202,1,1483,6,2025-05-06,Desktop
11503,165242,36,584,5,2025-03-23,Tablet
11504,165255,11,442,3,2024-08-29,Desktop
11505,165271,12,1556,1,2024-08-04,Desktop
11506,165295,5,2806,1,2024-10-26,Desktop
11507,165308,43,3095,2,2026-01-17,Mobile
11508,165315,19,2167,4,2025-05-15,Tablet
11509,165325,17,5152,2,2024-12-30,Mobile
11510,165334,6,3892,5,2025-02-23,Desktop
11511,165365,34,1553,3,2025-06-25,Tablet
11512,165390,30,1387,6,2024-11-17,Desktop
11513,165406,52,2046,1,2025-02-10,Mobile
11514,165419,47,5758,3,2024-10-29,Desktop
11515,165425,11,2149,3,2024-09-20,Mobile
11516,165443,14,1613,2,2024-12-03,Tablet
11517,165463,45,3319,4,2026-04-28,Mobile
11518,165468,27,3456,2,2024-10-28,Desktop
11519,165470,52,5751,1,2025-02-11,Mobile
11520,165476,46,1455,4,2025-01-21,Mobile
11521,165492,25,1446,3,2024-12-17,Tablet
11522,165493,29,4297,1,2025-04-09,Mobile
11523,165500,33,3896,3,2026-02-04,Mobile
11524,165507,47,224,3,2024-10-01,Mobile
11525,165510,46,4685,4,2025-01-21,Mobile
11526,165519,26,3265,3,2025-10-25,Desktop
11527,165524,12,3583,1,2024-07-23,Tablet
11528,165525,31,4987,4,2025-01-23,Desktop
11529,165529,6,1896,5,2025-02-07,Desktop
11530,165537,59,5833,5,2026-04-29,Desktop
11531,165540,4,5261,1,2025-01-01,Tablet
11532,165557,11,3685,3,2024-08-20,Mobile
11533,165569,56,3191,5,2024-12-12,Tablet
11534,165578,20,1211,6,2025-05-19,Desktop
11535,165611,32,4647,3,2024-10-27,Mobile
11536,165618,25,1846,3,2024-12-23,Desktop
11537,165644,2,1237,1,2024-11-15,Desktop
11538,165655,22,3234,5,2024-10-31,Mobile
11539,165658,12,803,1,2024-08-04,Tablet
11540,165686,16,3915,6,2025-02-01,Mobile
11541,165688,45,2676,4,2026-05-05,Mobile
11542,165720,42,4498,2,2025-01-19,Tablet
11543,165727,34,4890,3,2025-06-14,Tablet
11544,165745,45,5010,4,2026-05-16,Tablet
11545,165757,9,3120,2,2024-09-16,Mobile
11546,165783,30,350,6,2024-12-01,Desktop
11547,165800,18,1786,4,2025-04-01,Desktop
11548,165801,40,3322,5,2026-02-26,Desktop
11549,165843,52,1740,1,2025-03-19,Desktop
11550,165846,49,2141,5,2025-10-24,Tablet
11551,165874,30,2115,6,2024-12-03,Desktop
11552,165878,59,4258,5,2026-04-30,Mobile
11553,165882,40,3816,5,2026-02-24,Desktop
11554,165886,7,3584,5,2026-06-03,Mobile
11555,165898,10,5736,1,2025-12-30,Tablet
11556,165917,46,2675,4,2025-02-08,Tablet
11557,165919,2,4927,1,2024-11-10,Desktop
11558,165921,48,1256,2,2026-02-14,Mobile
11559,165932,19,3417,4,2025-05-13,Tablet
11560,165949,35,5784,6,2025-05-30,Tablet
11561,165971,7,2622,5,2026-06-06,Desktop
11562,166001,15,729,6,2026-04-16,Desktop
11563,166014,35,4288,6,2025-05-27,Tablet
11564,166050,14,166,2,2024-11-23,Tablet
11565,166060,11,4820,3,2024-09-20,Tablet
11566,166061,26,4295,3,2025-11-02,Mobile
11567,166074,22,1786,5,2024-10-27,Mobile
11568,166076,48,181,2,2026-02-02,Tablet
11569,166080,54,3812,1,2025-09-05,Mobile
11570,166084,52,5285,1,2025-02-21,Desktop
11571,166116,53,4,3,2026-05-14,Desktop
11572,166135,26,3451,3,2025-11-03,Desktop
11573,166147,44,5196,1,2025-01-02,Desktop
11574,166183,11,1566,3,2024-09-21,Desktop
11575,166207,6,2614,5,2025-02-06,Tablet
11576,166211,59,315,5,2026-05-05,Mobile
11577,166223,16,3003,6,2025-02-10,Desktop
11578,166224,59,3998,5,2026-04-30,Desktop
11579,166226,21,4957,3,2026-01-20,Desktop
11580,166245,9,2022,2,2024-09-13,Mobile
11581,166266,32,2790,3,2024-10-12,Mobile
11582,166279,54,4336,1,2025-09-24,Desktop
11583,166283,22,266,5,2024-10-28,Tablet
11584,166305,16,3018,6,2025-02-28,Mobile
11585,166348,16,5551,6,2025-02-01,Desktop
11586,166350,58,3113,1,2025-05-31,Desktop
11587,166353,20,1081,6,2025-04-27,Mobile
11588,166369,22,5427,5,2024-10-09,Desktop
11589,166389,54,5869,1,2025-09-16,Tablet
11590,166390,7,1633,5,2026-05-31,Tablet
11591,166391,45,3090,4,2026-04-22,Mobile
11592,166414,47,758,3,2024-11-06,Desktop
11593,166416,50,3465,1,2025-04-29,Mobile
11594,166435,5,4770,1,2024-11-07,Mobile
11595,166437,54,4848,1,2025-09-13,Mobile
11596,166441,42,1243,2,2025-01-05,Desktop
11597,166446,29,2186,1,2025-05-20,Desktop
11598,166465,11,2918,3,2024-08-15,Mobile
11599,166468,48,1992,2,2026-01-25,Desktop
11600,166475,11,1114,3,2024-08-21,Tablet
11601,166477,27,1930,2,2024-10-25,Desktop
11602,166519,22,1674,5,2024-10-05,Desktop
11603,166523,1,125,6,2025-04-14,Tablet
11604,166544,56,109,5,2024-12-16,Desktop
11605,166590,17,5503,2,2024-12-13,Tablet
11606,166592,13,1637,4,2024-09-18,Desktop
11607,166598,16,2120,6,2025-02-13,Mobile
11608,166605,27,5384,2,2024-10-31,Tablet
11609,166606,55,5025,3,2025-07-13,Mobile
11610,166633,42,1435,2,2025-01-20,Tablet
11611,166647,53,1297,3,2026-05-25,Desktop
11612,166684,11,1956,3,2024-08-22,Mobile
11613,166699,26,3440,3,2025-11-03,Tablet
11614,166707,6,838,5,2025-02-18,Mobile
11615,166741,18,5831,4,2025-05-03,Mobile
11616,166770,38,1005,2,2025-11-23,Tablet
11617,166778,7,1616,5,2026-05-28,Tablet
11618,166781,49,3128,5,2025-10-19,Desktop
11619,166785,50,5159,1,2025-04-21,Mobile
11620,166807,6,3959,5,2025-02-01,Tablet
11621,166816,52,2994,1,2025-03-04,Mobile
11622,166823,1,463,6,2025-05-01,Tablet
11623,166830,14,5302,2,2024-11-26,Mobile
11624,166845,4,5014,1,2025-01-01,Desktop
11625,166860,43,2547,2,2026-01-19,Desktop
11626,166893,5,1844,1,2024-11-01,Desktop
11627,166897,16,5646,6,2025-01-24,Desktop
11628,166907,51,4005,6,2025-10-05,Mobile
11629,166916,57,1836,2,2024-10-26,Tablet
11630,166932,35,3019,6,2025-05-20,Mobile
11631,166941,36,4220,5,2025-04-03,Tablet
11632,166942,9,2676,2,2024-09-03,Desktop
11633,166945,4,2684,1,2025-01-19,Desktop
11634,166958,1,3483,6,2025-04-20,Desktop
11635,166977,14,843,2,2024-11-20,Desktop
11636,166985,19,3659,4,2025-04-15,Tablet
11637,166991,22,4372,5,2024-10-25,Tablet
11638,166996,48,3301,2,2026-01-25,Mobile
11639,167031,35,3922,6,2025-05-26,Mobile
11640,167045,46,2931,4,2025-01-15,Desktop
11641,167061,33,1770,3,2026-02-23,Tablet
11642,167065,32,2774,3,2024-09-11,Mobile
11643,167074,45,5447,4,2026-04-20,Mobile
11644,167085,5,110,1,2024-10-21,Desktop
11645,167090,29,803,1,2025-04-20,Mobile
11646,167097,11,1653,3,2024-08-20,Mobile
11647,167110,45,5277,4,2026-05-24,Mobile
11648,167111,6,2617,5,2025-03-07,Mobile
11649,167141,60,5795,5,2025-04-21,Tablet
11650,167151,22,4483,5,2024-11-04,Tablet
11651,167155,27,1475,2,2024-10-28,Tablet
11652,167156,1,948,6,2025-03-29,Desktop
11653,167174,20,170,6,2025-05-23,Mobile
11654,167175,12,5525,1,2024-07-29,Tablet
11655,167195,12,3969,1,2024-07-25,Mobile
11656,167198,32,4611,3,2024-10-14,Tablet
11657,167208,52,4778,1,2025-03-29,Mobile
11658,167221,53,1214,3,2026-05-08,Desktop
11659,167224,16,2718,6,2025-02-18,Tablet
11660,167231,57,1315,2,2024-10-12,Desktop
11661,167239,44,4505,1,2024-12-16,Tablet
11662,167245,58,1419,1,2025-05-04,Desktop
11663,167249,55,1285,3,2025-07-15,Desktop
11664,167318,16,459,6,2025-02-08,Tablet
11665,167319,24,2088,6,2025-10-07,Tablet
11666,167322,3,2741,4,2025-12-18,Mobile
11667,167325,8,1473,2,2025-08-12,Desktop
11668,167357,4,1840,1,2025-01-16,Tablet
11669,167371,35,3255,6,2025-05-30,Tablet
11670,167398,20,422,6,2025-05-08,Desktop
11671,167401,35,4075,6,2025-05-28,Tablet
11672,167409,45,2478,4,2026-04-08,Tablet
11673,167444,44,114,1,2024-12-13,Mobile
11674,167469,47,2983,3,2024-10-22,Tablet
11675,167474,18,3393,4,2025-05-17,Desktop
11676,167496,7,1588,5,2026-05-30,Mobile
11677,167500,56,413,5,2024-12-15,Desktop
11678,167501,19,2828,4,2025-04-26,Desktop
11679,167526,42,4265,2,2024-12-02,Mobile
11680,167567,51,239,6,2025-09-16,Desktop
11681,167612,10,3534,1,2025-11-26,Desktop
11682,167650,51,4280,6,2025-08-28,Mobile
11683,167664,42,2788,2,2025-01-06,Mobile
11684,167678,53,3486,3,2026-05-20,Mobile
11685,167698,23,5341,1,2026-01-17,Tablet
11686,167706,6,5127,5,2025-02-10,Mobile
11687,167763,42,979,2,2024-12-22,Tablet
11688,167767,24,5645,6,2025-10-10,Desktop
11689,167787,17,3119,2,2024-12-21,Tablet
11690,167799,21,139,3,2026-01-13,Tablet
11691,167813,41,2599,3,2026-02-02,Desktop
11692,167819,24,112,6,2025-11-10,Mobile
11693,167821,36,4135,5,2025-03-24,Tablet
11694,167856,48,1092,2,2026-02-11,Desktop
11695,167875,37,4542,5,2025-01-22,Desktop
11696,167879,55,3076,3,2025-07-28,Desktop
11697,167898,10,2008,1,2025-12-11,Desktop
11698,167901,35,1509,6,2025-06-03,Mobile
11699,167902,10,3811,1,2025-12-16,Desktop
11700,167906,2,1927,1,2024-11-15,Mobile
11701,167910,2,5865,1,2024-11-02,Desktop
11702,167913,60,315,5,2025-04-21,Mobile
11703,167921,35,3312,6,2025-05-20,Mobile
11704,167946,31,3950,4,2025-01-24,Mobile
11705,167966,14,4417,2,2024-12-10,Desktop
11706,167968,37,5431,5,2025-01-22,Desktop
11707,167977,45,262,4,2026-05-31,Mobile
11708,167986,31,4919,4,2025-01-31,Mobile
11709,168023,44,2015,1,2024-12-12,Desktop
11710,168024,1,5076,6,2025-04-22,Tablet
11711,168030,19,274,4,2025-05-29,Mobile
11712,168035,32,2742,3,2024-10-22,Desktop
11713,168045,39,828,6,2024-11-25,Mobile
11714,168050,27,4677,2,2024-10-29,Tablet
11715,168062,41,2243,3,2026-02-21,Mobile
11716,168067,19,4230,4,2025-05-14,Tablet
11717,168074,12,3629,1,2024-08-02,Tablet
11718,168083,8,215,2,2025-07-29,Mobile
11719,168085,3,3613,4,2025-12-11,Mobile
11720,168093,43,5812,2,2026-01-11,Desktop
11721,168096,11,2591,3,2024-08-16,Desktop
11722,168112,34,4434,3,2025-06-23,Tablet
11723,168145,47,1553,3,2024-11-14,Tablet
11724,168167,9,3763,2,2024-09-02,Tablet
11725,168183,5,4761,1,2024-10-28,Tablet
11726,168201,40,2197,5,2026-03-06,Mobile
11727,168205,46,5423,4,2025-01-26,Mobile
11728,168211,6,187,5,2025-02-01,Desktop
11729,168214,57,4484,2,2024-11-05,Tablet
11730,168223,48,5568,2,2026-01-25,Mobile
11731,168228,17,5063,2,2024-12-29,Tablet
11732,168234,46,2871,4,2025-02-04,Desktop
11733,168241,3,3803,4,2025-12-07,Tablet
11734,168245,18,2064,4,2025-03-23,Mobile
11735,168257,3,5506,4,2025-12-13,Mobile
11736,168302,6,1074,5,2025-01-21,Desktop
11737,168304,44,1635,1,2024-12-02,Desktop
11738,168323,57,3486,2,2024-11-12,Mobile
11739,168332,26,32,3,2025-10-28,Mobile
11740,168333,26,164,3,2025-10-28,Tablet
11741,168357,11,3059,3,2024-08-28,Tablet
11742,168380,40,4262,5,2026-03-12,Tablet
11743,168381,10,996,1,2025-11-26,Mobile
11744,168385,27,1997,2,2024-11-04,Desktop
11745,168386,35,2484,6,2025-05-24,Mobile
11746,168401,12,5313,1,2024-07-21,Desktop
11747,168414,44,1790,1,2024-12-03,Mobile
11748,168437,46,402,4,2025-01-30,Desktop
11749,168456,48,4206,2,2026-02-05,Tablet
11750,168472,41,2827,3,2026-02-19,Mobile
11751,168475,12,2388,1,2024-08-05,Desktop
11752,168481,51,4257,6,2025-08-31,Desktop
11753,168493,19,4858,4,2025-05-12,Mobile
11754,168494,7,4654,5,2026-05-18,Tablet
11755,168503,37,5076,5,2025-01-14,Desktop
11756,168587,22,1443,5,2024-10-15,Desktop
11757,168602,19,3683,4,2025-04-15,Desktop
11758,168619,57,4266,2,2024-10-09,Mobile
11759,168633,60,129,5,2025-04-15,Desktop
11760,168634,8,1892,2,2025-08-01,Desktop
11761,168639,53,2341,3,2026-05-13,Tablet
11762,168660,4,4279,1,2024-12-31,Tablet
11763,168669,7,4927,5,2026-06-02,Mobile
11764,168701,27,4935,2,2024-10-22,Mobile
11765,168706,59,2205,5,2026-05-09,Desktop
11766,168708,11,4505,3,2024-08-27,Tablet
11767,168709,50,2173,1,2025-03-16,Mobile
11768,168722,59,5533,5,2026-05-02,Mobile
11769,168726,13,552,4,2024-08-30,Tablet
11770,168748,49,177,5,2025-09-19,Mobile
11771,168783,44,2918,1,2025-01-12,Mobile
11772,168797,25,5802,3,2024-11-23,Mobile
11773,168800,29,458,1,2025-05-04,Mobile
11774,168808,53,4236,3,2026-05-05,Mobile
11775,168814,15,5392,6,2026-05-22,Desktop
11776,168816,15,3816,6,2026-04-17,Mobile
11777,168820,9,2510,2,2024-08-29,Tablet
11778,168827,51,2060,6,2025-10-12,Mobile
11779,168844,3,4986,4,2025-12-09,Tablet
11780,168867,17,3772,2,2024-12-20,Tablet
11781,168870,38,1425,2,2025-11-24,Tablet
11782,168875,17,3888,2,2025-01-02,Desktop
11783,168883,28,1585,6,2025-05-13,Tablet
11784,168898,6,2774,5,2025-03-13,Desktop
11785,168911,32,1742,3,2024-11-04,Desktop
11786,168922,6,1303,5,2025-02-25,Tablet
11787,168932,2,4258,1,2024-11-15,Tablet
11788,168938,34,2284,3,2025-06-25,Desktop
11789,168939,12,1591,1,2024-07-24,Mobile
11790,168940,7,1646,5,2026-05-27,Tablet
11791,168967,8,3866,2,2025-07-20,Mobile
11792,168992,27,1592,2,2024-10-30,Mobile
11793,169013,48,2571,2,2026-02-12,Mobile
11794,169025,4,1359,1,2024-12-19,Mobile
11795,169031,38,5609,2,2025-11-17,Desktop
11796,169061,58,3843,1,2025-05-10,Desktop
11797,169064,57,4897,2,2024-11-08,Desktop
11798,169066,7,2668,5,2026-05-21,Mobile
11799,169067,35,5210,6,2025-05-24,Tablet
11800,169087,17,5817,2,2024-12-22,Tablet
11801,169101,40,5989,5,2026-03-11,Desktop
11802,169110,29,3407,1,2025-04-16,Tablet
11803,169115,48,2599,2,2026-01-26,Desktop
11804,169134,13,2714,4,2024-09-10,Tablet
11805,169146,30,4784,6,2024-11-30,Tablet
11806,169164,4,2601,1,2025-01-13,Mobile
11807,169169,16,3076,6,2025-02-26,Desktop
11808,169172,28,3349,6,2025-04-15,Desktop
11809,169194,1,2772,6,2025-04-18,Desktop
11810,169231,13,4325,4,2024-09-08,Tablet
11811,169274,23,760,1,2026-01-01,Mobile
11812,169277,21,3492,3,2026-01-12,Tablet
11813,169321,5,5767,1,2024-10-26,Tablet
11814,169325,57,2813,2,2024-10-28,Tablet
11815,169341,53,3381,3,2026-05-14,Desktop
11816,169345,16,5564,6,2025-02-18,Mobile
11817,169347,9,1647,2,2024-08-30,Mobile
11818,169368,53,5788,3,2026-05-16,Desktop
11819,169382,31,5540,4,2025-01-20,Desktop
11820,169388,53,2263,3,2026-05-21,Tablet
11821,169416,40,3350,5,2026-03-05,Desktop
11822,169423,5,5906,1,2024-11-03,Desktop
11823,169434,25,3722,3,2024-11-18,Mobile
11824,169481,36,4584,5,2025-04-09,Mobile
11825,169487,53,4639,3,2026-05-23,Desktop
11826,169488,10,1264,1,2025-12-13,Mobile
11827,169493,24,2844,6,2025-11-07,Tablet
11828,169545,23,1046,1,2026-01-05,Desktop
11829,169549,8,4367,2,2025-08-01,Desktop
11830,169568,38,1502,2,2025-11-22,Mobile
11831,169578,4,2391,1,2024-12-29,Mobile
11832,169589,29,102,1,2025-04-11,Tablet
11833,169603,28,4873,6,2025-04-15,Desktop
11834,169608,50,3049,1,2025-03-18,Tablet
11835,169619,55,3868,3,2025-08-06,Tablet
11836,169621,18,3360,4,2025-04-13,Mobile
11837,169625,29,4296,1,2025-05-13,Desktop
11838,169668,47,4163,3,2024-11-04,Mobile
11839,169717,58,958,1,2025-05-24,Desktop
11840,169720,2,3074,1,2024-11-01,Mobile
11841,169722,38,4135,2,2025-11-09,Tablet
11842,169726,9,281,2,2024-09-06,Mobile
11843,169727,19,4665,4,2025-06-02,Mobile
11844,169734,28,1702,6,2025-05-12,Mobile
11845,169736,33,3860,3,2026-02-26,Mobile
11846,169780,11,625,3,2024-08-17,Desktop
11847,169788,42,4454,2,2024-12-25,Mobile
11848,169796,2,3811,1,2024-11-17,Mobile
11849,169797,58,2804,1,2025-05-08,Tablet
11850,169824,44,771,1,2024-12-20,Tablet
11851,169825,53,4966,3,2026-05-06,Mobile
11852,169830,52,4497,1,2025-04-05,Mobile
11853,169834,45,666,4,2026-06-01,Mobile
11854,169844,52,2576,1,2025-02-22,Tablet
11855,169850,30,885,6,2024-11-25,Mobile
11856,169870,37,3600,5,2025-01-20,Desktop
11857,169874,32,3908,3,2024-11-04,Tablet
11858,169900,35,1657,6,2025-05-23,Tablet
11859,169906,60,3435,5,2025-04-16,Mobile
11860,169924,49,508,5,2025-09-22,Mobile
11861,169933,48,5854,2,2026-02-03,Tablet
11862,169938,20,2103,6,2025-05-08,Tablet
11863,169978,17,1057,2,2024-12-03,Desktop
11864,170006,52,1509,1,2025-02-16,Mobile
11865,170023,33,3796,3,2026-02-13,Tablet
11866,170030,52,4499,1,2025-02-14,Tablet
11867,170041,43,1043,2,2026-01-26,Desktop
11868,170057,52,5800,1,2025-02-11,Mobile
11869,170085,44,3693,1,2024-12-24,Tablet
11870,170087,4,5613,1,2024-12-04,Tablet
11871,170092,31,5343,4,2025-01-30,Desktop
11872,170107,60,4450,5,2025-04-28,Mobile
11873,170108,35,330,6,2025-05-19,Desktop
11874,170111,6,4574,5,2025-01-30,Mobile
11875,170116,7,4222,5,2026-06-06,Tablet
11876,170127,50,5720,1,2025-04-23,Desktop
11877,170129,14,2992,2,2024-11-24,Desktop
11878,170143,4,1432,1,2025-01-05,Mobile
11879,170210,35,266,6,2025-05-26,Desktop
11880,170223,22,1998,5,2024-10-15,Tablet
11881,170250,32,3305,3,2024-10-27,Desktop
11882,170252,13,4986,4,2024-09-17,Desktop
11883,170261,33,1665,3,2026-02-15,Mobile
11884,170291,26,4487,3,2025-11-03,Tablet
11885,170327,57,5425,2,2024-10-21,Mobile
11886,170343,43,3316,2,2026-01-17,Tablet
11887,170380,57,1303,2,2024-11-20,Mobile
11888,170409,20,3076,6,2025-05-30,Mobile
11889,170410,55,2094,3,2025-08-03,Mobile
11890,170411,51,5891,6,2025-09-28,Desktop
11891,170415,3,3907,4,2025-12-09,Tablet
11892,170421,16,145,6,2025-02-20,Tablet
11893,170425,17,154,2,2024-12-31,Desktop
11894,170428,50,5168,1,2025-03-06,Mobile
11895,170434,22,4954,5,2024-10-25,Mobile
11896,170435,13,4104,4,2024-09-17,Mobile
11897,170443,47,1557,3,2024-10-11,Desktop
11898,170468,2,2776,1,2024-11-23,Mobile
11899,170492,5,5362,1,2024-10-27,Mobile
11900,170499,17,1052,2,2024-12-24,Mobile
11901,170512,44,5188,1,2024-12-14,Tablet
11902,170549,43,5758,2,2026-01-26,Mobile
11903,170551,53,446,3,2026-05-20,Tablet
11904,170578,3,5585,4,2025-12-07,Mobile
11905,170579,19,2353,4,2025-05-26,Tablet
11906,170589,21,3846,3,2026-01-24,Mobile
11907,170600,13,5190,4,2024-09-05,Mobile
11908,170603,22,3819,5,2024-11-03,Tablet
11909,170619,25,4107,3,2025-01-09,Desktop
11910,170620,33,4203,3,2026-02-16,Mobile
11911,170623,46,1743,4,2024-12-28,Mobile
11912,170677,28,2716,6,2025-04-25,Desktop
11913,170680,27,1680,2,2024-11-04,Tablet
11914,170696,20,4223,6,2025-04-26,Desktop
11915,170703,10,4837,1,2026-01-06,Tablet
11916,170704,29,1060,1,2025-05-06,Desktop
11917,170711,23,1535,1,2026-01-11,Desktop
11918,170724,8,5229,2,2025-08-02,Desktop
11919,170734,20,4907,6,2025-05-13,Mobile
11920,170738,24,85,6,2025-10-20,Tablet
11921,170746,13,2875,4,2024-09-05,Desktop
11922,170755,14,4500,2,2024-12-15,Tablet
11923,170824,50,3043,1,2025-03-05,Tablet
11924,170825,23,1410,1,2025-12-30,Tablet
11925,170847,60,5975,5,2025-04-30,Mobile
11926,170851,47,3450,3,2024-10-20,Mobile
11927,170860,43,4051,2,2026-01-16,Desktop
11928,170866,48,1664,2,2026-01-26,Desktop
11929,170887,2,2221,1,2024-11-18,Mobile
11930,170889,56,2623,5,2024-12-25,Mobile
11931,170924,7,3865,5,2026-05-26,Tablet
11932,170928,15,1273,6,2026-05-19,Desktop
11933,170929,28,517,6,2025-04-30,Desktop
11934,170949,10,5837,1,2025-12-01,Desktop
11935,170962,24,61,6,2025-10-14,Tablet
11936,170976,4,2219,1,2025-01-11,Tablet
11937,171005,13,3463,4,2024-09-16,Desktop
11938,171023,6,764,5,2025-02-21,Desktop
11939,171035,22,2626,5,2024-10-27,Desktop
11940,171047,21,3723,3,2026-01-19,Mobile
11941,171051,52,5044,1,2025-03-24,Mobile
11942,171064,49,5623,5,2025-10-04,Tablet
11943,171067,28,4632,6,2025-04-25,Mobile
11944,171106,20,583,6,2025-04-23,Desktop
11945,171109,21,2277,3,2026-01-20,Tablet
11946,171120,14,4951,2,2024-11-23,Mobile
11947,171134,26,3364,3,2025-10-30,Mobile
11948,171139,40,3301,5,2026-03-11,Mobile
11949,171142,19,5284,4,2025-05-22,Desktop
11950,171148,51,1800,6,2025-09-12,Desktop
11951,171170,31,5064,4,2025-01-19,Mobile
11952,171189,41,655,3,2026-02-01,Tablet
11953,171199,2,4902,1,2024-10-26,Desktop
11954,171212,39,1710,6,2024-11-29,Mobile
11955,171314,53,2341,3,2026-05-25,Desktop
11956,171359,44,4088,1,2024-12-10,Tablet
11957,171361,40,3127,5,2026-03-09,Mobile
11958,171377,28,4909,6,2025-05-09,Tablet
11959,171382,23,4417,1,2026-01-08,Mobile
11960,171409,53,3612,3,2026-05-11,Mobile
11961,171413,38,4971,2,2025-11-17,Desktop
11962,171439,33,5809,3,2026-02-12,Mobile
11963,171454,41,4968,3,2026-02-20,Desktop
11964,171458,4,4320,1,2024-12-23,Tablet
11965,171462,32,4677,3,2024-10-24,Tablet
11966,171463,48,723,2,2026-01-27,Mobile
11967,171465,59,1636,5,2026-04-24,Desktop
11968,171489,4,536,1,2025-01-27,Tablet
11969,171495,7,1312,5,2026-06-05,Tablet
11970,171500,59,5987,5,2026-04-29,Desktop
11971,171507,10,972,1,2025-11-28,Tablet
11972,171547,36,2214,5,2025-04-25,Tablet
11973,171549,15,3938,6,2026-05-02,Desktop
11974,171572,42,3195,2,2024-12-24,Tablet
11975,171593,16,5651,6,2025-02-24,Desktop
11976,171597,34,3767,3,2025-06-17,Tablet
11977,171601,5,2361,1,2024-10-29,Mobile
11978,171611,57,1260,2,2024-10-18,Tablet
11979,171654,48,2599,2,2026-02-08,Desktop
11980,171661,51,2146,6,2025-10-02,Desktop
11981,171684,12,3181,1,2024-07-30,Mobile
11982,171728,26,1131,3,2025-10-29,Mobile
11983,171733,22,3164,5,2024-11-04,Tablet
11984,171750,44,4492,1,2024-12-07,Desktop
11985,171756,46,5642,4,2025-01-28,Mobile
11986,171765,35,139,6,2025-05-24,Desktop
11987,171803,51,3809,6,2025-09-29,Mobile
11988,171831,16,707,6,2025-03-13,Desktop
11989,171900,43,1113,2,2026-01-20,Tablet
11990,171940,31,5300,4,2025-01-18,Desktop
11991,171972,24,2800,6,2025-11-10,Desktop
11992,171997,22,3863,5,2024-10-17,Mobile
11993,172074,2,5119,1,2024-11-11,Desktop
11994,172083,8,5650,2,2025-08-13,Tablet
11995,172085,25,5609,3,2024-12-19,Tablet
11996,172089,2,3458,1,2024-11-24,Tablet
11997,172090,5,1220,1,2024-11-06,Tablet
11998,172092,26,3345,3,2025-10-25,Tablet
11999,172102,25,2759,3,2024-11-28,Desktop
12000,172113,33,317,3,2026-02-18,Mobile
12001,172128,57,4799,2,2024-10-23,Desktop
12002,172142,2,1714,1,2024-11-25,Desktop
12003,172144,14,230,2,2024-11-29,Mobile
12004,172177,44,2823,1,2024-12-08,Desktop
12005,172190,53,1849,3,2026-05-13,Tablet
12006,172208,29,2589,1,2025-04-27,Tablet
12007,172236,48,3560,2,2026-02-12,Tablet
12008,172243,22,3831,5,2024-10-09,Mobile
12009,172277,40,3313,5,2026-02-24,Desktop
12010,172299,12,1119,1,2024-07-30,Desktop
12011,172303,49,2284,5,2025-09-11,Desktop
12012,172314,41,683,3,2026-02-17,Desktop
12013,172322,9,5295,2,2024-08-30,Desktop
12014,172346,17,2861,2,2024-12-18,Tablet
12015,172353,15,264,6,2026-04-19,Desktop
12016,172360,9,350,2,2024-09-03,Mobile
12017,172363,21,3099,3,2026-01-24,Tablet
12018,172382,57,5634,2,2024-11-03,Tablet
12019,172401,29,2194,1,2025-04-14,Desktop
12020,172441,53,139,3,2026-05-21,Tablet
12021,172463,26,2453,3,2025-10-29,Tablet
